payload;span;aspect_ratio;airfoil;total mass;take_off_length;climb_height;efficiency_points;distance;score_payload;score_efficiency;score_distance;b_loading;penalty_current;take_off_factor;penalty_round;score_round;score_round_corrected;wing_area;wing_loading
4.08;3;16;jf-a2;6.12543461;54.88982665;46.90389395;0.57735726;2745.33337;680;780.2125137;857.916678;54.66666667;0;1;0;827.3763972;827.3763972;0.5625;108.8966153
2.04;2.5;16;jf-a2;3.651053752;16.6202207;100;0.703846896;2916.044453;340;951.1444534;911.2638917;54.66666667;0;1.05;0;828.2429208;828.2429208;0.390625;93.46697605
3.06;3;14;jf-a2;5.031715982;22.79872741;72.6673384;0.62162815;2738.798702;510;840.0380404;855.8745944;54.66666667;0;1.05;0;829.4694222;829.4694222;0.642857143;78.2711375
4.08;3;10;jf-a2;6.334159117;29.98318888;50.05943613;0.533078296;2586.148022;680;720.3760757;808.1712567;54.66666667;0;1.05;0;830.3915664;830.3915664;0.9;70.37954574
2.04;2;12;jf-a2;3.507059814;17.52282512;100;0.694955121;2974.83242;340;939.128542;929.6351312;54.66666667;0;1.05;0;830.4672856;830.4672856;0.333333333;105.2117944
2.55;3;16;jf-a2;4.441221978;19.39263159;87.3026809;0.675464873;2792.622123;425;912.7903684;872.6944135;54.66666667;0;1.05;0;831.0696736;831.0696736;0.5625;78.95505739
3.57;3;12;jf-a2;5.664343336;25.33314774;60.46092071;0.578290424;2672.565889;595;781.4735461;835.1768403;54.66666667;0;1.05;0;831.4776352;831.4776352;0.75;75.52457782
4.08;3.5;14;jf-a2;6.449310788;35.44883474;48.04236858;0.534783377;2596.152275;680;722.6802391;811.2975858;54.66666667;0;1.05;0;832.2922387;832.2922387;0.875;73.70640901
3.06;2.5;10;jf-a2;4.909453119;20.18577383;75.28413328;0.624454581;2755.290123;510;843.8575416;861.0281635;54.66666667;0;1.05;0;832.6099968;832.6099968;0.625;78.5512499
2.55;2;8;jf-a2;4.188666057;17.3466279;93.30401106;0.666844659;2844.115151;425;901.1414305;888.7859848;54.66666667;0;1.05;0;832.6245953;832.6245953;0.5;83.77332114
4.08;2.5;12;jf-a2;5.927496099;53.67425428;49.0224488;0.58908941;2778.233053;680;796.0667702;868.1978292;54.66666667;0;1;0;836.0881998;836.0881998;0.520833333;113.8079251
2.04;2;14;jf-a2;3.485778921;21.95842861;100;0.701680183;3008.283485;340;948.2164633;940.0885892;54.66666667;0;1.05;0;837.3067684;837.3067684;0.285714286;122.0022622
3.06;3;16;jf-a2;5.004047241;26.67681991;72.37649306;0.628782181;2779.733536;510;849.70565;868.6667299;54.66666667;0;1.05;0;837.330333;837.330333;0.5625;88.96083985
4.08;2.5;8;jf-a2;6.138734851;31.78494116;51.21543698;0.542296482;2632.560043;680;732.8330841;822.6750135;54.66666667;0;1.05;0;839.8278342;839.8278342;0.78125;78.57580609
2.55;2.5;12;jf-a2;4.286862415;16.80301987;92.28342576;0.686570988;2831.205189;425;927.7986319;884.7516215;54.66666667;0;1.05;0;840.5425887;840.5425887;0.520833333;82.30775836
3.06;2;8;jf-a2;4.725912373;25.10460848;76.66269059;0.629122841;2827.188026;510;850.1660017;883.4962582;54.66666667;0;1.05;0;842.681791;842.681791;0.5;94.51824746
3.57;3;14;jf-a2;5.594541245;32.96187838;59.78472244;0.590605239;2724.078982;595;798.1151874;851.2746818;54.66666667;0;1.05;0;842.9364542;842.9364542;0.642857143;87.02619715
4.08;3.5;16;jf-a2;6.400672484;39.56837541;47.99604965;0.547577616;2640.83678;680;739.9697511;825.2614938;54.66666667;0;1.05;0;843.2309357;843.2309357;0.765625;83.6006202
3.57;2.5;10;jf-a2;5.448831014;30.6028369;61.92531338;0.595129645;2739.578586;595;804.2292506;856.1183083;54.66666667;0;1.05;0;846.7716456;846.7716456;0.625;87.18129622
3.06;2.5;12;jf-a2;4.826240309;24.35078375;76.50539784;0.640401922;2816.64117;510;865.4080025;880.2003656;54.66666667;0;1.05;0;846.8629288;846.8629288;0.520833333;92.66381394
2.55;2.5;14;jf-a2;4.237710406;20.77036068;92.64704599;0.692575018;2871.388641;425;935.9121868;897.3089502;54.66666667;0;1.05;0;847.777398;847.777398;0.446428571;94.92471308
4.08;3;12;jf-a2;6.20585281;38.04816898;50.2556803;0.556143058;2657.772735;680;751.5446732;830.5539796;54.66666667;0;1.05;0;849.1345285;849.1345285;0.75;82.74470413
3.06;2.5;16;jf-a2;4.766520068;37.26115698;74.49747347;0.630135468;2892.326078;510;851.5344159;903.8518994;54.66666667;0;1.05;0;850.2852104;850.2852104;0.390625;122.0229137
2.55;2;10;jf-a2;4.100551396;21.74036525;95.52875123;0.689691871;2913.346077;425;932.0160415;910.4206491;54.66666667;0;1.05;0;851.0028417;851.0028417;0.4;102.5137849
2.55;2;12;jf-a2;4.049990341;26.36732049;96.09272013;0.680080865;2960.679021;425;919.0281962;925.2121939;54.66666667;0;1.05;0;851.6341365;851.6341365;0.333333333;121.4997102
3.57;3;16;jf-a2;5.571135662;37.14440965;59.43932843;0.602821926;2763.684268;595;814.6242247;863.6513336;54.66666667;0;1.05;0;853.0464454;853.0464454;0.5625;99.04241178
2.55;2.5;16;jf-a2;4.209379015;24.99471463;92.24473961;0.69859281;2904.240218;425;944.0443372;907.5750682;54.66666667;0;1.05;0;854.2167919;854.2167919;0.390625;107.7601028
3.06;2.5;14;jf-a2;4.788930406;32.6126481;75.14849895;0.65017845;2855.701688;510;878.6195271;892.4067774;54.66666667;0;1.05;0;855.7592066;855.7592066;0.446428571;107.2720411
3.57;2.5;12;jf-a2;5.376276099;39.2284765;61.37419816;0.611889635;2798.186364;595;826.8778849;874.4332389;54.66666667;0;1.05;0;861.1088933;861.1088933;0.520833333;103.2245011
2.55;1.5;16;acc22;3.833320992;72.32364113;81.0563888;0.635359902;3066.006401;425;858.5944621;958.1270004;54.66666667;0;1;0;801.9071542;0;0.140625;272.591715
3.06;1.5;12;acc22;4.391180762;73.19978009;67.71601186;0.60297241;2984.305395;510;814.8275807;932.595436;54.66666667;0;1;0;807.1410056;0;0.1875;234.1963073
3.06;1.5;14;acc22;4.37333214;92.25509778;62.03940604;0.612680425;3014.717253;510;827.9465209;942.0991416;54.66666667;0;1;0;814.6818875;0;0.160714286;272.1184442
3.06;1.5;16;acc22;4.374830465;118.9027701;53.73494168;0.618931596;3036.138189;510;836.3940491;948.793184;54.66666667;0;1;0;819.7290777;0;0.140625;311.0990553
3.57;1.5;8;acc22;4.988451391;61.80522054;55.828282;0.554524006;2832.671385;595;749.3567651;885.2098077;54.66666667;0;1;0;797.8555243;0;0.28125;177.3671606
3.57;1.5;10;acc22;4.944606789;84.65670455;52.54530163;0.575866973;2908.70701;595;778.1986118;908.9709407;54.66666667;0;1;0;815.3898508;0;0.225;219.7603017
3.57;1.5;12;acc22;4.926295499;115.4494857;45.38950831;0.59630952;2950.320529;595;805.8236751;921.9751654;54.66666667;0;1;0;828.9329468;0;0.1875;262.73576
3.57;1.5;14;acc22;4.92123635;155.2247109;36.14625111;0.612609338;2980.037409;595;827.8504561;931.2616902;54.66666667;0;1;0;839.3707154;0;0.160714286;306.2102618
3.57;1.5;16;acc22;4.917050465;212.0382045;25.35213811;0.613104022;3003.693728;595;828.5189484;938.6542899;54.66666667;0;1;0;842.0577461;0;0.140625;349.656922
3.57;2;14;acc22;5.098534874;64.54452152;57.7072389;0.567780812;2872.522985;595;767.2713669;897.663433;54.66666667;0;1;0;807.9782666;0;0.285714286;178.4487206
3.57;2;16;acc22;5.084486067;75.34683927;55.37249787;0.575052369;2899.96235;595;777.0977962;906.2382345;54.66666667;0;1;0;814.1120102;0;0.25;203.3794427
4.08;1.5;8;acc22;5.523566128;93.04762226;39.69669991;0.560247664;2815.147166;680;757.0914379;879.7334895;54.66666667;0;1;0;826.9416425;0;0.28125;196.3934623
4.08;1.5;10;acc22;5.483984684;134.7566246;32.85494101;0.574327704;2883.072819;680;776.1185188;900.9602558;54.66666667;0;1;0;840.3595915;0;0.225;243.7326526
4.08;1.5;12;acc22;5.461410236;206.0053836;20.87734941;0.584488194;2922.031211;680;789.8489103;913.1347535;54.66666667;0;1;0;848.9945546;0;0.1875;291.2752126
4.08;1.5;14;acc22;5.457061613;248.6147437;14.01403399;0.59020298;2949.800109;680;797.5715944;921.8125341;54.66666667;0;1;0;854.4613762;0;0.160714286;339.5505004
4.08;1.5;16;acc22;5.462823097;250.2254437;12.25820971;0.590187886;2969.707895;680;797.5511969;928.0337171;54.66666667;0;1;0;856.5283047;0;0.140625;388.4674202
4.08;2;12;acc22;5.654383203;74.25651491;45.41541313;0.558999526;2799.481047;680;755.4047647;874.8378271;54.66666667;0;1;0;824.7475306;0;0.333333333;169.6314961
4.08;2;14;acc22;5.636728558;95.1810788;41.61714765;0.558038039;2840.188451;680;754.1054585;887.558891;54.66666667;0;1;0;828.5547832;0;0.285714286;197.2854995
4.08;2;16;acc22;5.635942909;128.4522883;34.95977597;0.560743886;2871.661014;680;757.7620076;897.3940669;54.66666667;0;1;0;833.0520248;0;0.25;225.4377164
4.08;2.5;16;acc22;5.836013362;65.3322378;46.31911611;0.534443275;2764.21675;680;722.2206426;863.8177345;54.66666667;0;1;0;810.0127924;0;0.390625;149.4019421
4.59;1.5;8;acc22;6.058680865;159.6647801;21.01852877;0.53299762;2779.283484;765;720.2670546;868.5260889;54.66666667;0;1;0;839.2643812;0;0.28125;215.4197641
4.59;2;8;acc22;6.322330178;65.73057962;37.05936439;0.509498328;2606.008037;765;688.5112539;814.3775116;54.66666667;0;1;0;810.6295885;0;0.5;126.4466036
4.59;1.5;10;acc22;6.019099421;217.1801527;13.24595524;0.541746067;2846.582027;765;732.0892797;889.5568834;54.66666667;0;1;0;850.2153877;0;0.225;267.5155298
4.59;1.5;12;acc22;6.00291971;221.3169756;12.21901571;0.581799879;2884.614977;765;786.2160522;901.4421802;54.66666667;0;1;0;872.2194108;0;0.1875;320.1557178
4.59;1.5;14;acc22;6.002834245;223.4865771;10.59167433;0.583396711;2911.21281;765;788.3739337;909.754003;54.66666667;0;1;0;875.7093122;0;0.160714286;373.5096864
4.59;2;10;acc22;6.239572803;90.26083511;34.39193769;0.508206905;2705.735858;765;686.7660876;845.5424557;54.66666667;0;1;0;820.4361811;0;0.4;155.9893201
4.59;1.5;16;acc22;6.010727307;224.4608559;8.613449942;0.586557613;2929.450002;765;792.6454229;915.4531257;54.66666667;0;1;0;879.0328495;0;0.140625;427.4294974
4.59;2;12;acc22;6.200155835;121.5880391;29.64349785;0.522013135;2770.455228;765;705.4231558;865.7672587;54.66666667;0;1;0;833.3968048;0;0.333333333;186.004675
4.59;2;14;acc22;6.1881854;165.7680012;22.26720729;0.860473196;2810.151694;765;1162.801617;878.1724045;54.66666667;0;1;0;989.9913404;0;0.285714286;216.586489
4.59;2;16;acc22;6.173189225;213.4424281;14.55478913;0.558002338;2840.970147;765;754.0572139;887.8031709;54.66666667;0;1;0;856.9534616;0;0.25;246.927569
4.59;2.5;12;acc22;6.43556021;63.49962522;38.80172727;0.520460924;2641.352213;765;703.3255735;825.4225667;54.66666667;0;1;0;819.2493801;0;0.520833333;123.562756
4.59;2.5;14;acc22;6.40510053;81.2605351;35.97124806;0.533216639;2698.673949;765;720.5630261;843.3356092;54.66666667;0;1;0;830.9662117;0;0.446428571;143.4742519
4.59;2.5;16;acc22;6.378943888;105.0771711;31.86627647;0.533427716;2740.546781;765;720.8482654;856.4208691;54.66666667;0;1;0;835.4230448;0;0.390625;163.3009635
4.59;3;16;acc22;6.617795564;63.58726481;37.63351073;0.51489155;2628.24286;765;695.7993913;821.3258937;54.66666667;0;1;0;815.375095;0;0.5625;117.6496989
5.1;1.5;8;acc22;6.587400865;195.3523364;11.41888602;0.528903745;2739.940983;850;714.734791;856.2315572;54.66666667;0;1;0;861.6554494;0;0.28125;234.2186974
5.1;2;8;acc22;6.865260704;105.4454062;23.41602976;0.491045737;2602.652186;850;663.5753209;813.328808;54.66666667;0;1;0;830.3013763;0;0.5;137.3052141
5.1;1.5;10;acc22;6.554214157;201.2662802;10.73956074;0.550037935;2806.409305;850;743.2945074;877.0029077;54.66666667;0;1;0;878.0991384;0;0.225;291.298407
5.1;1.5;12;acc22;6.538744973;204.653642;9.446298017;0.564538702;2842.956381;850;762.8901375;888.4238691;54.66666667;0;1;0;888.4380022;0;0.1875;348.7330652
5.1;1.5;14;acc22;6.544343719;206.0819244;7.566980471;0.56324524;2869.09777;850;761.1422156;896.593053;54.66666667;0;1;0;890.5784229;0;0.160714286;407.2036092
5.1;1.5;16;acc22;6.558631518;206.400137;5.480033084;0.578529972;2885.08961;850;781.7972588;901.5905032;54.66666667;0;1;0;899.129254;0;0.140625;466.3915746
5.1;2;10;acc22;6.776819119;151.8101548;17.56580888;0.507543886;2696.193402;850;685.8701159;842.560438;54.66666667;0;1;0;847.4768513;0;0.4;169.420478
5.1;2;12;acc22;6.738349519;186.1866018;13.12346641;0.536000058;2750.000373;850;724.3244024;859.3751165;54.66666667;0;1;0;865.8998396;0;0.333333333;202.1504856
5.1;2;14;acc22;6.725431716;189.3670788;12.80961841;0.548343381;2790.412273;850;741.0045692;872.0038353;54.66666667;0;1;0;875.6694682;0;0.285714286;235.3901101
5.1;2.5;8;acc22;7.198880303;60.84508452;28.81663559;0.445226071;2414.043154;850;601.6568529;754.3884858;54.66666667;0;1;0;790.0151129;0;0.78125;92.14566788
5.1;2;16;acc22;6.727488172;191.0740548;12.2571515;0.554398686;2819.431362;850;749.1874132;881.0723005;54.66666667;0;1;0;881.4199046;0;0.25;269.0995269
5.1;2.5;10;acc22;7.051396172;75.51793362;28.71068806;0.477371882;2536.874761;850;645.0971381;792.773363;54.66666667;0;1;0;817.290167;0;0.625;112.8223388
5.1;2.5;12;acc22;6.976122315;102.2821203;25.08530731;0.495178859;2618.656663;850;669.1606198;818.3302072;54.66666667;0;1;0;833.8302757;0;0.520833333;133.9415484
5.1;3;12;acc22;7.265948329;66.6005886;29.15275999;0.462870587;2488.779209;850;625.5007933;777.7435028;54.66666667;0;1;0;805.7480987;0;0.75;96.87931106
5.1;2.5;14;acc22;6.944478424;135.2078238;19.81227301;0.497913239;2674.739899;850;672.8557279;835.8562184;54.66666667;0;1;0;840.9039821;0;0.446428571;155.5563167
5.1;3;14;acc22;7.195778982;79.53085189;27.82951149;0.480609811;2557.34546;850;649.472718;799.1704564;54.66666667;0;1;0;820.8810581;0;0.642857143;111.9343397
5.1;2.5;16;acc22;6.936084941;174.8253607;13.42256729;0.526251805;2715.219109;850;711.1510876;848.5059716;54.66666667;0;1;0;857.8856864;0;0.390625;177.5637745
5.1;3;16;acc22;7.172094511;104.2232806;23.48630677;0.495092828;2608.192086;850;669.0443624;815.0600269;54.66666667;0;1;0;832.7014631;0;0.5625;127.5039024
5.1;3.5;16;acc22;7.435979046;73.09144094;27.61729168;0.464557703;2498.404497;850;627.7806803;780.7514053;54.66666667;0;1;0;807.5106952;0;0.765625;97.12299162
5.61;1.5;10;acc22;7.095723631;180.4526349;8.502008856;0.535947061;2761.38611;935;724.2527849;862.9331593;54.66666667;0;1;0;895.3953147;0;0.225;315.3654947
5.61;1.5;8;acc22;7.12677876;175.6861552;9.316776533;0.515385566;2695.351283;935;696.4669817;842.297276;54.66666667;0;1;0;879.2547526;0;0.28125;253.3965781
5.61;1.5;12;acc22;7.084517604;182.9303451;6.88750426;0.551179901;2797.906501;935;744.8377035;874.3457817;54.66666667;0;1;0;906.0611617;0;0.1875;377.8409389
5.61;1.5;14;acc22;7.085853192;184.0298682;5.109941885;0.556590132;2824.194389;935;752.1488269;882.5607466;54.66666667;0;1;0;911.2365245;0;0.160714286;440.897532
5.61;1.5;16;acc22;7.110798886;183.5919344;2.505162827;0.561845978;2836.81535;935;759.251322;886.5047967;54.66666667;0;1;0;914.9187062;0;0.140625;505.6568097
5.61;2;8;acc22;7.393980704;155.003019;10.79458231;0.479083752;2575.322789;935;647.4104752;804.7883715;54.66666667;0;1;0;850.3996156;0;0.5;147.8796141
5.61;2;10;acc22;7.32259175;162.3007507;11.30978643;0.503749552;2667.280342;935;680.742638;833.5251068;54.66666667;0;1;0;871.0892483;0;0.4;183.0647938
5.61;2;12;acc22;7.281280045;166.879306;11.40990057;0.526813149;2723.933468;935;711.9096615;851.2292088;54.66666667;0;1;0;887.3796234;0;0.333333333;218.4384014
5.61;2;16;acc22;7.278945015;170.2289248;10.18374583;0.547394833;2789.424741;935;739.7227477;871.6952316;54.66666667;0;1;0;903.4726598;0;0.25;291.1578006
5.61;2;14;acc22;7.279730663;168.9458668;10.88392264;0.534514306;2761.472371;935;722.3166298;862.9601159;54.66666667;0;1;0;894.7589153;0;0.285714286;254.7905732
5.61;2.5;8;acc22;7.738258198;98.98132108;17.55174884;0.43432787;2408.392878;935;586.9295539;752.6227743;54.66666667;0;1;0;812.8507761;0;0.78125;99.04970493
5.61;2.5;10;acc22;7.59787933;136.1613177;13.35704427;0.46337133;2514.596687;935;626.1774726;785.8114648;54.66666667;0;1;0;836.9963125;0;0.625;121.5660693
5.61;3;8;acc22;8.144124326;70.26935101;19.27632612;0.384960328;2238.977653;935;520.2166588;699.6805167;54.66666667;0;1;0;772.9657252;0;1.125;72.39221623
5.61;3;10;acc22;7.92490044;86.35334877;19.16416977;0.423561843;2374.318906;935;572.3808686;741.9746581;54.66666667;0;1;0;804.4518422;0;0.9;88.05444933
5.61;2.5;12;acc22;7.522605473;154.3642172;11.72059959;0.487500859;2594.106953;935;658.7849446;810.658423;54.66666667;0;1;0;856.1477892;0;0.520833333;144.4340251
5.61;2.5;14;acc22;7.494514214;158.0962513;11.94107486;0.500035119;2648.655099;935;675.7231338;827.7047184;54.66666667;0;1;0;867.4759507;0;0.446428571;167.8771184
5.61;2.5;16;acc22;7.493225993;160.0683418;11.96507006;0.513005218;2688.327114;935;693.2502947;840.1022232;54.66666667;0;1;0;877.4508393;0;0.390625;191.8265854
5.61;3;12;acc22;7.815984119;108.2283326;16.75132041;0.450414323;2469.630017;935;608.6680044;771.7593802;54.66666667;0;1;0;826.4757949;0;0.75;104.2131216
5.61;3;14;acc22;7.762867403;141.8314751;11.60656494;0.469176696;2537.422983;935;634.0225617;792.9446823;54.66666667;0;1;0;841.9890813;0;0.642857143;120.7557152
5.61;3.5;10;acc22;8.317863884;66.22927211;20.15374946;0.38705745;2240.062954;935;523.0506085;700.0196732;54.66666667;0;1;0;774.0234272;0;1.225;67.90092967
5.61;3.5;8;acc22;8.623802702;63.34212609;16.95325357;0.343515903;2090.400851;935;464.2106804;653.250266;54.66666667;0;1;0;738.8203155;0;1.53125;56.31871152
5.61;3.5;12;acc22;8.139064111;80.09468943;18.96929342;0.414693184;2343.689515;935;560.396195;732.4029735;54.66666667;0;1;0;797.2663895;0;1.020833333;79.72960762
5.61;3;16;acc22;7.734919774;145.0054377;11.80294817;0.484453987;2586.832639;935;654.6675499;808.3851996;54.66666667;0;1;0;854.0175832;0;0.5625;137.5096849
5.61;3.5;14;acc22;8.053506421;99.56890463;16.36974888;0.436064745;2422.485841;935;589.276682;757.0268255;54.66666667;0;1;0;815.1011691;0;0.875;92.04007338
5.61;3.5;16;acc22;8.00448852;126.6352885;11.99642708;0.452308134;2480.688172;935;611.2272076;775.2150537;54.66666667;0;1;0;828.4807538;0;0.765625;104.5484215
1.02;3.5;8;acc22;3.765849018;2.260487351;96.26492456;0.513409782;2149.688057;170;693.7970026;671.7775178;54.66666667;0;1.05;0;594.8510821;594.8510821;1.53125;24.59329971
1.53;3.5;8;acc22;4.294569018;3.27790125;82.38041284;0.495712071;2153.014484;255;669.8811773;672.8170262;54.66666667;0;1.05;0;616.5943712;616.5943712;1.53125;28.04616501
1.02;3;8;acc22;3.287591694;2.758700737;100;0.53285729;2318.623754;170;720.0774194;724.5699232;54.66666667;0;1.05;0;622.5265699;622.5265699;1.125;29.22303728
1.02;3.5;10;acc22;3.398568095;2.618144833;100;0.542903795;2299.960989;170;733.6537777;718.737809;54.66666667;0;1.05;0;625.2370553;625.2370553;1.225;27.74341302
2.04;3.5;8;acc22;4.853131123;4.203327303;70.96635306;0.473739242;2151.591277;340;640.1881653;672.3722741;54.66666667;0;1.05;0;635.7961538;635.7961538;1.53125;31.69391754
1.02;3.5;12;acc22;3.209820953;2.836122496;100;0.558603435;2411.081668;170;754.869507;753.4630213;54.66666667;0;1.05;0;644.8163849;644.8163849;1.020833333;31.44314403
1.02;3;10;acc22;3.041367808;3.067592996;100;0.554503181;2460.304131;170;749.3286225;768.8450408;54.66666667;0;1.05;0;648.2607822;648.2607822;0.9;33.79297564
1.02;2.5;8;acc22;2.898067671;3.287660948;100;0.547697153;2506.067616;170;740.1312874;783.1461301;54.66666667;0;1.05;0;650.0470961;650.0470961;0.78125;37.09526619
2.55;3.5;8;acc22;5.396772175;6.760649388;61.46025252;0.446173017;2150.979561;425;602.9365099;672.1811128;54.66666667;0;1.05;0;652.441168;652.441168;1.53125;35.24422645
1.02;3.5;14;acc22;3.079500105;3.002972265;100;0.569194981;2495.020234;170;769.1824065;779.6938231;54.66666667;0;1.05;0;659.0066804;659.0066804;0.875;35.19428691
1.53;3.5;10;acc22;3.9571302;3.712734921;95.00955034;0.558240359;2306.274986;255;754.3788633;720.710933;54.66666667;0;1.05;0;662.9314287;662.9314287;1.225;32.30310367
1.53;3;8;acc22;3.829101168;3.9287436;98.06814588;0.556249363;2322.464411;255;751.6883277;725.7701284;54.66666667;0;1.05;0;663.7604597;663.7604597;1.125;34.03645483
3.06;3.5;8;acc22;5.925492175;9.305405756;54.3021763;0.412559823;2143.291878;510;557.5132744;669.7787118;54.66666667;0;1.05;0;665.4521952;665.4521952;1.53125;38.69709176
1.02;3;12;acc22;2.898346224;3.270788708;100;0.571094142;2561.823169;170;771.74884;800.5697403;54.66666667;0;1.05;0;667.2115031;667.2115031;0.75;38.64461632
1.02;3.5;16;acc22;2.99069273;3.126905657;100;0.577434488;2558.384364;170;780.3168758;799.4951137;54.66666667;0;1.05;0;669.8341963;669.8341963;0.765625;39.06210913
1.02;2.5;10;acc22;2.72571512;3.560800399;100;0.570774804;2633.384054;170;771.3173021;822.9325169;54.66666667;0;1.05;0;674.8874367;674.8874367;0.625;43.61144191
1.02;3;14;acc22;2.806861087;3.413327968;100;0.582647453;2635.582085;170;787.3614236;823.6194015;54.66666667;0;1.05;0;680.7432888;680.7432888;0.642857143;43.66228358
1.02;2;8;acc22;2.570132283;3.857001903;100;0.566958178;2709.495661;170;766.1597001;846.7173942;54.66666667;0;1.05;0;681.406983;681.406983;0.5;51.40264567
2.04;3;8;acc22;4.357821168;5.038731501;83.70968415;0.53510453;2320.357683;340;723.1142296;725.111776;54.66666667;0;1.05;0;683.279102;683.279102;1.125;38.73618816
2.04;3.5;10;acc22;4.500771252;4.755505898;81.39107363;0.53842943;2306.352764;340;727.6073375;720.7352386;54.66666667;0;1.05;0;683.3199016;683.3199016;1.225;36.74098982
3.57;3.5;8;acc22;6.469133228;11.62169682;47.24055785;0.391780505;2133.650391;595;529.4331144;666.7657472;54.66666667;0;1.05;0;684.3196016;684.3196016;1.53125;42.24740067
1.02;3;16;acc22;2.744808195;3.518075662;100;0.58906257;2690.857401;170;796.0304997;840.8929378;54.66666667;0;1.05;0;689.8232031;689.8232031;0.5625;48.79659014
1.53;3.5;12;acc22;3.753462006;4.01471916;100;0.590792559;2418.383799;255;798.3683224;755.7449373;54.66666667;0;1.05;0;690.5896409;690.5896409;1.020833333;36.7686074
1.02;2.5;12;acc22;2.631493894;3.725522304;100;0.584922313;2721.733304;170;790.4355577;850.5416576;54.66666667;0;1.05;0;691.2420254;691.2420254;0.520833333;50.52468276
1.53;3;10;acc22;3.58714044;4.313827623;100;0.587111951;2466.505248;255;793.3945289;770.7828899;54.66666667;0;1.05;0;694.1120966;694.1120966;0.9;39.85711599
1.53;2.5;8;acc22;3.426787671;4.630515384;100;0.580171246;2510.284248;255;784.0151979;784.4638274;54.66666667;0;1.05;0;695.6176589;695.6176589;0.78125;43.86288219
2.55;3;8;acc22;4.912120115;8.02187347;71.44533561;0.500486154;2313.827342;425;676.3326409;723.0710443;54.66666667;0;1.05;0;695.9412898;695.9412898;1.125;43.66328991
2.55;3.5;10;acc22;5.044412305;7.606382474;69.38651509;0.510009088;2301.702019;425;689.2014709;719.2818808;54.66666667;0;1.05;0;699.1191731;699.1191731;1.225;41.17887596
1.02;2.5;14;acc22;2.582086845;6.575354769;100;0.594730737;2778.466337;170;803.6901849;868.2707303;54.66666667;0;1.05;0;702.0863203;702.0863203;0.446428571;57.83874534
1.02;2;10;acc22;2.473164382;4.049176942;100;0.591678862;2817.090103;170;799.5660295;880.3406573;54.66666667;0;1.05;0;704.8673404;704.8673404;0.4;61.82910954
3.06;3;8;acc22;5.453629589;10.96393104;61.19566623;0.460023969;2304.190018;510;621.6540124;720.0593806;54.66666667;0;1.05;0;705.4996876;705.4996876;1.125;48.47670746
4.08;3.5;8;acc22;7.022721649;17.60190133;39.75352921;0.376285972;2123.473554;680;508.494557;663.5854856;54.66666667;0;1.05;0;705.6280149;705.6280149;1.53125;45.86267199
1.53;3.5;14;acc22;3.623141158;4.230595388;100;0.603250954;2503.515365;255;815.2039922;782.3485515;54.66666667;0;1.05;0;705.7933903;705.7933903;0.875;41.40732751
1.02;2.5;16;acc22;2.541719678;6.712464864;100;0.600922764;2821.732373;170;812.057789;881.7913666;54.66666667;0;1.05;0;709.7472045;709.7472045;0.390625;65.06802374
1.02;1.5;8;acc22;2.319272444;7.588019994;100;0.581816792;2919.014725;170;786.2389078;912.1921016;54.66666667;0;1.05;0;711.3508533;711.3508533;0.28125;82.46302022
3.06;3.5;10;acc22;5.598000726;10.38142902;60.11106085;0.477278646;2294.723752;510;644.9711429;717.1011726;54.66666667;0;1.05;0;712.6253104;712.6253104;1.225;45.69796511
1.53;3;12;acc22;3.452645172;4.556008756;100;0.60556649;2569.173926;255;818.333094;802.8668518;54.66666667;0;1.05;0;714.069981;714.069981;0.75;46.03526895
2.04;3.5;12;acc22;4.297103058;5.115541921;88.64101291;0.58077493;2418.779398;340;784.8309871;755.868562;54.66666667;0;1.05;0;715.6448422;715.6448422;1.020833333;42.09407078
1.53;3.5;16;acc22;3.544281151;6.655232738;100;0.614813999;2568.074069;255;830.8297286;802.5231467;54.66666667;0;1.05;0;718.3235064;718.3235064;0.765625;46.29265177
1.53;2.5;10;acc22;3.265093014;4.947534103;100;0.60161744;2639.415817;255;812.99654;824.8174429;54.66666667;0;1.05;0;719.884894;719.884894;0.625;52.24148823
1.02;2;12;acc22;2.416694782;7.17616036;100;0.612084135;2880.777542;170;827.1407231;900.2429817;54.66666667;0;1.05;0;721.4842967;721.4842967;0.333333333;72.50084346
1.53;2;8;acc22;3.107378599;5.323268194;100;0.597572517;2713.080381;255;807.5304287;847.837619;54.66666667;0;1.05;0;726.0288167;726.0288167;0.5;62.14757198
2.04;3;10;acc22;4.124386755;5.489234855;93.17591872;0.591994551;2465.330697;340;799.9926366;770.4158429;54.66666667;0;1.05;0;726.0429678;726.0429678;0.9;45.8265195
3.57;3;8;acc22;5.982349589;13.73690425;53.77139031;0.443173548;2297.077233;595;598.8831729;717.8366355;54.66666667;0;1.05;0;726.5019329;726.5019329;1.125;53.17644079
3.57;3.5;10;acc22;6.126720726;13.0111237;53.23658813;0.446844843;2285.141982;595;603.8443827;714.1068694;54.66666667;0;1.05;0;726.9329383;726.9329383;1.225;50.01404674
1.53;3;14;acc22;3.348370561;4.756873526;100;0.61715803;2644.428638;255;833.9973382;826.3839492;54.66666667;0;1.05;0;727.7834506;727.7834506;0.642857143;52.08576428
4.59;3.5;8;acc22;7.551441649;25.47049733;33.38748697;0.364281539;2115.030142;765;492.2723506;660.9469193;54.66666667;0;1.05;0;728.7767445;728.7767445;1.53125;49.3155373
