a,b,c,d,e,f,g,h,i,j,k,l,m
$D,0334.40,8.0,100,11.6,29.8,5910,39.0,424,1.2,94, ,*04
$D,0334.54,8.0,100,11.6,29.8,5870,39.0,425,1.3,94, ,*93
$D,0334.63,8.0,100,11.6,29.9,5870,39.0,425,1.2,95, ,*AD
$D,0334.72,8.0,100,11.6,29.8,5880,39.0,426,0.9,95,61.0,*32
$D,0334.81,8.0,100,11.6,29.9,5900,39.0,427,0.7,96,61.0,*93
$D,0334.84,8.0,100,11.6,29.8,5850,39.0,428,0.2,96,58.5,*99
$D,0334.99,8.0,100,11.6,29.9,5850,39.0,428,-0.1,96,58.5,*31
$D,0335.08,8.0,100,11.6,29.9,5860,39.0,429,-0.4,97,57.5,*97
$D,0335.12,8.0,100,11.6,29.8,5790,39.0,430,-0.3,97,56.5,*45
$D,0335.21,8.0,100,11.6,29.8,5800,39.0,430,-0.1,97,56.5,*0D
$D,0335.29,8.0,100,11.6,29.9,5810,39.0,431,0.1,98,55.5,*A1
$D,0335.53,8.0,100,11.6,29.9,5760,39.0,433,0.0,99,54.0,*DB
$D,0335.62,8.0,100,11.6,29.9,5800,39.0,433,0.0,99,54.0,*F4
$D,0335.71,8.0,100,11.6,29.8,5780,40.0,434,0.3,99,54.0,*DE
$D,0335.74,8.0,100,11.6,29.8,5790,40.0,435,0.5,100,54.0,*69
$D,0335.83,8.0,100,11.6,29.8,5790,40.0,435,0.9,100, ,*A3
$D,0335.98,8.0,100,11.6,29.8,5790,40.0,435,1.2,101,52.5,*A8
$D,0336.07,8.0,100,11.6,29.9,5750,40.0,437,1.6,101,52.5,*B3
$D,0336.20,8.0,100,11.6,29.9,5730,40.0,439,2.0,101,50.5,*C7
$D,0336.28,8.0,100,11.6,29.9,5710,40.0,439,1.9,101,50.0,*A5
$D,0336.37,8.0,100,11.5,29.9,5700,40.0,440,1.9,103,50.0,*75
$D,0336.46,8.0,100,11.5,29.9,5710,40.0,441,2.2,103,50.0,*52
$D,0336.56,8.0,100,11.5,29.9,5710,40.0,442,2.6,103,49.5,*DE
$D,0336.64,8.0,100,11.6,29.9,5710,40.0,443,2.8,104,49.5,*82
$D,0336.73,8.0,100,11.6,29.9,5680,40.0,443,2.8,104,49.5,*4B
$D,0336.82,8.0,100,11.6,29.9,5710,40.0,444,2.7,104,49.5,*64
$D,0337.06,8.0,100,11.6,29.9,5700,40.0,445,2.4,105,49.5,*F5
$D,0337.19,8.0,100,11.6,29.8,5680,40.0,447,2.2,106,48.5,*00
$D,0337.32,8.0,100,11.6,29.7,5670,40.0,448,2.4,106,48.5,*65
$D,0337.41,8.0,100,11.5,29.8,5640,40.0,448,2.5,107,48.5,*34
$D,0337.45,8.0,100,11.5,29.8,5680,40.0,449,2.5,107,48.5,*EC
$D,0337.60,8.0,100,11.5,29.8,5680,40.0,449,2.5,107,49.0,*43
$D,0337.63,8.0,100,11.5,29.8,5680,40.0,449,2.6,107,48.5,*74
$D,0337.72,8.0,100,11.6,29.8,5660,40.0,451,2.8,107,49.0,*B8
$D,0337.81,8.0,100,11.6,29.8,5680,40.0,452,2.9,107,49.0,*8A
$D,0337.90,8.0,100,11.5,29.8,5690,40.0,453,2.9,108,49.0,*69
$D,0337.98,8.0,100,11.6,29.9,5690,40.0,454,3.1,108,49.5,*02
$D,0338.13,8.0,100,11.6,29.9,5700,40.0,455,3.1,109,49.5,*D1
$D,0338.17,8.0,100,11.5,29.9,5690,40.0,455,3.3,109,49.5,*8F
$D,0338.31,8.0,100,11.6,29.8,5710,40.0,456,3.3,109,49.5,*69
$D,0338.34,8.0,100,11.5,29.9,5710,40.0,457,3.6,109, ,*01
$D,0338.48,8.0,100,11.5,29.9,5720,40.0,457,3.9,109,52.0,*24
$D,0338.57,8.0,100,11.5,29.8,5710,40.0,458,4.1,109,52.0,*FC
$D,0338.67,8.0,100,11.5,29.9,5770,40.0,459,4.0, ,52.0,*49
$D,0338.71,8.0,100,11.5,29.9,5800,40.0,460,3.9,110,53.0,*E6
$D,0338.85,8.0,100,11.5,29.9,5750,40.0,460,4.0,110,53.0,*3D
$D,0338.93,8.0,100,11.5,29.9,5740,40.0,461,4.2,111,53.0,*B3
$D,0339.02,8.0,100,11.5,29.9,5730,40.0,462,4.3,111,53.0,*0A
$D,0339.06,8.0,100,11.5,29.9,5760,40.0,463,4.2,111,53.0,*41
$D,0339.15,8.0,100,11.5,29.8,5780,40.0,463,4.1,111,54.5,*73
$D,0339.30,8.0,100,11.5,29.8,5780,40.0,464,4.4,112,55.5,*2D
$D,0339.38,8.0,100,11.5,29.9,5810,40.0,465,4.5,112,54.5,*94
$D,0339.42,8.0,100,11.5,29.9,5810,40.0,465,4.3,112,55.0,*4D
$D,0339.60,8.0,100,11.5,29.9,5800,40.0,466,4.2,113,53.5,*A1
$D,0339.68,8.0,100,11.5,29.9,5740,40.0,468,4.0,113,53.5,*1C
$D,0339.78,8.0,100,11.7,16.1,5300,40.0,469,3.6,113,53.5,*85
$D,0339.87,8.0,100,11.7,8.5,4840,40.0,469,3.5,114,54.0,*98
$D,0339.96,8.0,100,11.8,3.9,4220,40.0,469,3.4,114,54.0,*66
$D,0340.04,8.0,100,11.8,0.1,000,40.0,469,3.4,114,54.5,*58
$D,0340.18,8.0,100,11.9,0.0,000,40.0,469,3.6,114,53.5,*E4
$D,0340.37,8.0,100,11.9,0.0,000,40.0,469,2.5,115,53.0,*43
$D,0340.46,8.0,100,11.8,0.0,000,40.0,469,2.3,115,53.0,*86
$D,0340.49,8.0,100,11.9,0.0,000,40.0,469,2.1,115,53.0,*D1
$D,0340.58,8.0,100,11.9,0.0,000,40.0,469,1.7,115,53.0,*1B
$D,0340.67,8.0,100,11.9,0.0,000,40.0,469,1.6,115,53.5,*50
$D,0340.76,8.0,100,11.9,0.0,000,40.0,469,1.5,115,54.0,*EF
$D,0340.86,8.0,100,11.9,0.0,000,40.0,469,1.4,115,53.5,*87
$D,0340.95,8.0,100,11.9,0.0,000,40.0,469,1.1,115,53.5,*20
$D,0341.04,8.0,100,11.9,0.0,000,40.0,469,0.8,115,53.5,*61
$D,0341.21,8.0,100,11.9,0.0,000,40.0,469,0.4,115,55.0,*87
$D,0341.36,8.0,100,11.9,0.0,000,40.0,469,0.4,115,55.0,*75
$D,0341.45,8.0,100,11.9,0.0,000,40.0,469,0.3,115,55.0,*3E
$D,0341.54,7.9,100,11.9,0.0,000,40.0,469,0.2,115,55.0,*C8
$D,0341.67,7.9,100,11.9,0.0,000,40.0,469,-0.1,115,55.5,*37
$D,0341.75,8.0,100,11.9,0.0,000,40.0,469,-0.3,115,55.5,*89
$D,0341.83,8.0,100,11.9,0.0,000,40.0,469,-0.4,114,57.0,*E1
$D,0341.93,8.0,100,11.9,0.0,000,40.0,469,-0.5,114,57.0,*3E
$D,0342.02,8.0,100,11.9,0.0,000,40.0,469,-0.4,114,57.0,*74
$D,0342.11,8.0,100,11.9,0.0,000,40.0,469,-0.5,114,57.0,*D1
$D,0342.25,8.0,100,11.9,0.0,000,40.0,469,-0.7,114,58.5,*11
$D,0342.29,8.0,100,11.9,0.0,000,40.0,469,-0.7,113,58.5,*98
$D,0342.37,8.0,100,11.9,0.0,000,40.0,469,-0.8,113,59.0,*D8
$D,0342.52,8.0,100,11.9,0.0,000,40.0,469,-0.8,113,59.0,*08
$D,0342.56,8.0,100,11.9,0.0,000,40.0,469,-0.7,113,59.5,*EA
$D,0342.65,8.0,100,11.9,0.0,000,40.0,469,-0.4,112,59.5,*A9
$D,0342.79,8.0,100,11.9,0.0,000,40.0,469,-0.1,112,60.5,*24
$D,0342.82,8.0,100,11.9,0.0,000,40.0,469,0.0,112,60.0,*0B
$D,0342.97,8.0,100,11.9,0.0,000,40.0,469,-0.1,112,60.0,*C1
$D,0343.01,8.1,100,11.9,0.0,000,40.0,469,-0.2,112,59.5,*B8
$D,0343.10,8.1,100,11.9,0.0,000,40.0,469,-0.4,112,59.5,*67
$D,0343.24,8.1,100,11.9,0.0,000,40.0,469,-0.6,111,59.5,*9E
$D,0343.27,8.0,100,11.9,0.0,000,40.0,469,-0.7,111,60.0,*89
$D,0343.41,8.0,100,11.9,0.0,000,40.0,469,-0.8,111,60.0,*29
$D,0343.51,8.0,100,11.9,0.0,000,40.0,469,-0.9,111,59.5,*48
$D,0343.55,8.0,100,11.9,0.0,000,40.0,469,-1.0,111,59.5,*E6
$D,0343.64,8.0,100,11.9,0.0,000,40.0,469,-1.1,111,59.5,*D3
$D,0343.86,8.0,100,11.9,0.0,000,40.0,469,-1.5,111,60.5,*A7
$D,0343.90,7.9,100,11.9,0.0,000,40.0,469,-1.4,110,60.5,*E3
$D,0344.05,8.0,100,11.9,0.0,000,40.0,469,-1.2,110,60.5,*62
$D,0344.18,8.0,100,11.9,0.0,000,40.0,469,-1.1,110,59.0,*AD
$D,0344.26,8.0,100,11.9,0.0,000,40.0,469,-1.2,110,59.0,*DA
$D,0344.40,8.0,100,11.9,0.0,000,40.0,469,-1.4,110,59.0,*22
$D,0344.44,8.0,100,11.9,0.0,000,40.0,469,-1.4,110,59.0,*63
$D,0344.52,8.0,100,11.9,0.0,000,40.0,469,-1.2,110,59.5,*9D
$D,0344.76,8.0,100,11.9,0.0,000,40.0,469,-1.0,110,59.5,*73
$D,0344.94,8.0,100,11.9,0.0,000,40.0,469,-1.1,110,58.5,*9D
$D,0345.02,8.0,100,11.9,0.0,000,40.0,469,-1.5,110,58.0,*69
$D,0345.06,8.0,100,11.9,0.0,000,40.0,469,-1.6,110,58.0,*4F
$D,0345.21,8.0,100,11.9,0.0,000,40.0,469,-1.4,109,59.0,*F5
$D,0345.25,8.0,100,11.9,0.0,000,40.0,469,-1.3,109,59.5,*47
$D,0345.34,8.0,100,11.9,0.0,000,40.0,469,-0.9,109,60.0,*6A
$D,0345.42,8.0,100,11.9,0.0,000,40.0,469,-0.6,109,59.0,*F0
$D,0345.51,8.0,100,11.9,0.0,000,40.0,469,-0.5,109,59.0,*AB
$D,0345.60,8.0,100,11.9,0.0,000,40.0,469,-0.7,109,59.0,*6E
$D,0345.70,8.0,100,11.9,0.0,000,40.0,469,-1.0,109,59.0,*4D
$D,0345.84,8.0,100,11.9,0.0,000,40.0,469,-1.1,109,59.0,*A8
$D,0346.01,8.0,100,11.9,0.0,000,40.0,469,-0.6,109,59.5,*40
$D,0346.10,8.0,100,11.9,0.0,000,40.0,469,-0.4,109,59.0,*B5
$D,0346.14,8.0,100,11.9,0.0,000,40.0,469,-0.5,108,59.0,*9B
$D,0346.23,8.0,100,11.9,0.0,000,40.0,469,-0.6,108,59.5,*5F
$D,0346.32,8.0,100,11.9,0.0,000,40.0,469,-0.7,108,60.0,*0F
$D,0346.41,8.0,100,11.9,0.0,000,40.0,469,-0.8,108,60.5,*D2
$D,0346.50,8.0,100,11.9,0.0,000,40.0,469,-0.7, ,60.5,*D2
$D,0346.64,8.0,100,11.9,0.0,000,40.0,469,-0.4,108,61.5,*23
$D,0346.67,8.0,100,11.9,0.0,000,40.0,469,-0.1,108,59.5,*2D
$D,0346.77,8.0,100,11.9,0.0,000,40.0,469,0.0,108,59.5,*A9
$D,0346.91,8.0,100,11.9,0.0,000,40.0,469,-0.2,108,59.5,*E3
$D,0347.00,8.0,100,11.9,0.0,000,39.0,469,-0.4,108,59.5,*64
$D,0347.03,8.1,100,11.9,0.0,000,39.0,469,-0.5,108,59.5,*5A
$D,0347.17,8.1,100,11.9,0.0,000,39.0,469,-0.4,108,59.0,*B6
$D,0347.21,8.1,100,11.9,0.0,000,40.0,469,-0.4,108,59.0,*57
$D,0347.31,8.0,100,11.9,0.0,000,40.0,469,-0.7,108,58.0,*55
$D,0347.39,8.0,100,11.9,0.0,000,39.0,469,-0.9,108,57.5,*4C
$D,0347.48,8.0,100,11.9,0.0,000,39.0,469,-1.3,108,56.5,*66
$D,0347.57,8.0,100,11.9,0.0,000,39.0,469,-1.7,108,56.0,*AB
$D,0347.66,8.0,100,11.9,0.0,000,39.0,469,-2.2,108,56.0,*E6
$D,0347.75,8.0,100,11.9,0.0,000,39.0,469,-2.4,108,56.0,*4A
$D,0347.84,8.0,100,11.9,0.0,000,39.0,469,-2.4,108,56.0,*0A
$D,0347.98,8.0,100,11.9,0.0,000,39.0,469,-2.4,107,56.0,*82
$D,0348.07,8.0,100,11.9,0.0,000,39.0,469,-2.4,107, ,*AA
$D,0348.11,8.0,100,11.9,0.0,000,39.0,469,-2.2,107,57.5,*1D
$D,0348.19,8.0,100,11.9,0.0,000,39.0,469,-2.0,107,58.0,*47
$D,0348.35,8.0,100,11.9,0.0,000,39.0,469,-1.4,107,58.0,*6C
$D,0348.44,8.0,100,11.9,0.0,000,39.0,469,-0.7,107,60.5,*C3
$D,0348.47,8.0,100,11.9,0.0,000,39.0,469,0.0,107,60.0,*83
$D,0348.56,8.0,100,11.9,0.0,000,39.0,469,0.3,107,60.0,*73
$D,0348.65,8.0,100,11.9,0.0,000,39.0,469,0.6,107,60.0,*24
$D,0348.73,8.0,100,11.9,0.0,000,39.0,469,0.8,107,59.5,*F8
$D,0348.82,8.0,100,11.9,0.0,000,39.0,469,1.0,107,59.5,*37
$D,0348.92,8.0,100,11.9,0.0,000,39.0,469,1.0,107,59.5,*54
$D,0349.01,8.0,100,12.0,0.0,000,39.0,469,0.9,107,59.5,*88
$D,0349.10,8.0,100,11.9,0.0,000,39.0,469,0.8,107,59.5,*CF
$D,0349.18,8.0,100,12.0,0.0,000,39.0,469,0.6,107,59.0,*22
$D,0349.27,8.0,100,12.0,0.0,000,39.0,469,0.4,107,58.5,*51
$D,0349.36,8.0,100,12.0,0.0,000,39.0,469,-0.1,107,57.5,*77
$D,0349.45,8.0,100,12.0,0.0,000,39.0,469,-0.7,107,57.5,*0E
$D,0349.54,8.0,100,11.9,0.0,000,39.0,469,-1.3,106,57.5,*8C
$D,0349.63,8.0,100,12.0,0.0,000,39.0,469,-1.5,106,57.5,*AA
$D,0349.72,8.0,100,12.0,0.0,000,39.0,469,-1.5,106,57.5,*07
$D,0349.81,8.0,100,11.9,0.0,000,39.0,469,-1.5,106,57.5,*5D
$D,0349.96,8.0,100,11.9,0.0,000,39.0,469,-1.4,106,57.5,*C3
$D,0349.99,8.0,100,12.0,0.0,000,39.0,469,-1.3,106, ,*06
$D,0350.22,8.0,100,12.0,0.0,000,39.0,469,-1.6,106, ,*07
$D,0350.26,8.0,100,11.9,0.0,000,39.0,469,-1.8,106, ,*5E
$D,0350.50,8.0,100,12.0,0.0,000,39.0,469,-1.9,106, ,*B0
$D,0350.59,8.0,100,12.0,0.0,000,39.0,469,-1.7,107, ,*48
$D,0350.62,8.0,100,12.0,0.0,000,39.0,469,-1.6,107,52.5,*A6
$D,0350.71,8.0,100,12.0,0.0,000,39.0,469,-1.7,107,52.0,*25
$D,0350.80,8.0,100,12.0,0.0,000,39.0,469,-1.8,107,52.0,*1A
$D,0350.99,8.0,100,12.0,0.0,000,39.0,469,-1.8,107,53.0,*9A
$D,0351.07,8.0,100,12.0,0.0,000,39.0,469,-1.6,107,53.0,*74
$D,0351.16,8.0,100,12.0,0.0,000,39.0,469,-1.2,107,53.5,*B1
$D,0351.39,8.0,100,12.0,0.0,000,39.0,469,-0.5,107,53.5,*6D
$D,0351.43,8.0,100,12.0,0.0,000,39.0,469,-0.2,107,53.5,*3A
$D,0351.51,8.0,100,12.0,0.0,000,39.0,469,-0.1,107,52.5,*DD
$D,0351.61,8.0,100,12.0,0.0,000,39.0,469,-0.1,107,52.5,*94
$D,0351.75,8.0,100,12.0,0.0,000,39.0,469,-0.1,107,52.0,*6C
$D,0351.84,8.0,100,12.0,0.0,000,39.0,469,-0.1,107,52.0,*5F
$D,0351.88,8.0,100,12.0,0.0,000,39.0,469,-0.2,107,52.0,*A4
$D,0352.07,8.0,100,12.0,0.0,000,39.0,469,-0.4,106,52.0,*4E
$D,0352.20,8.0,100,12.0,0.0,000,39.0,469,-0.6,106,52.0,*E3
$D,0352.29,8.0,100,12.0,0.0,000,39.0,469,-0.9,106,52.0,*93
$D,0352.38,8.1,100,12.0,0.0,000,39.0,469,-1.2,106,52.0,*1A
$D,0352.47,8.1,100,12.0,0.0,000,39.0,469,-1.3,106,52.0,*3F
$D,0352.50,8.0,100,12.0,0.0,000,39.0,469,-1.3,106,53.0,*DF
$D,0352.65,8.0,100,12.0,0.0,000,39.0,469,-1.3,106,53.0,*62
$D,0352.69,8.0,100,12.0,0.0,000,39.0,469,-1.5,106,52.5,*12
$D,0352.78,8.1,100,12.0,0.0,000,39.0,469,-1.5,105,53.0,*F6
$D,0352.87,8.1,100,12.0,0.0,000,39.0,469,-1.4,105,53.0,*E8
$D,0353.01,8.1,100,12.0,0.0,000,39.0,469,-1.3,105,53.5,*72
$D,0353.04,8.0,100,12.0,0.0,000,39.0,469,-1.2,105,54.0,*51
$D,0353.19,8.0,100,12.0,0.0,000,39.0,469,-1.3,104,53.5,*87
$D,0353.23,8.0,100,12.0,0.0,000,39.0,469,-1.4,104,54.0,*1E
$D,0353.37,8.0,100,12.0,0.0,000,39.0,469,-1.4,104,54.0,*2A
$D,0353.40,8.0,100,12.0,0.0,000,39.0,469,-1.5,104,54.5,*95
$D,0353.49,8.0,100,12.0,0.0,000,39.0,469,-1.6,103,55.5,*AC
$D,0353.58,8.0,100,12.0,0.0,000,39.0,469,-1.6,103,57.5,*32
$D,0353.67,8.0,100,12.0,0.0,000,39.0,469,-1.2,103,58.5,*A4
$D,0353.76,8.0,100,12.0,0.0,000,39.0,469,-0.7,103,58.5,*15
$D,0353.85,8.0,100,12.0,0.0,000,39.0,469,-0.3,102,58.5,*21
$D,0353.99,8.0,100,12.0,0.0,000,39.0,469,-0.3,102,57.5,*46
$D,0354.02,8.0,100,12.0,0.0,000,39.0,469,-0.5,102,57.5,*06
$D,0354.11,8.0,100,12.0,0.0,000,39.0,469,-0.8,102,57.5,*DA
$D,0354.20,8.0,100,12.0,0.0,000,39.0,469,-0.9,102,57.5,*8D
$D,0354.29,8.0,100,12.0,0.0,000,39.0,469,-0.9, ,56.5,*30
$D,0354.38,8.0,100,12.0,0.0,000,39.0,469,-0.9, ,56.5,*8F
$D,0354.47,8.0,100,12.0,0.0,000,39.0,469,-1.3,101,54.5,*C4
$D,0354.56,8.0,100,12.0,0.0,000,39.0,469,-1.6,101,54.0,*1E
$D,0354.65,8.0,100,12.0,0.0,000,39.0,469,-2.2,101,54.0,*7F
$D,0354.73,8.0,100,12.0,0.0,000,39.0,469,-2.8,100,53.5,*AC
$D,0354.83,8.0,100,12.0,0.0,000,39.0,469,-3.5,100,54.0,*F0
$D,0354.97,8.0,100,12.0,0.0,000,39.0,469,-3.8,100,54.0,*29
$D,0355.06,8.0,100,12.0,0.0,000,39.0,469,-3.6,100,55.0,*74
$D,0355.09,8.0,100,12.0,0.0,000,39.0,469,-3.2,100,55.0,*DC
$D,0355.18,8.0,100,12.0,0.0,000,39.0,469,-2.8,100,55.0,*97
$D,0355.27,8.0,100,12.0,0.0,000,39.0,469,-2.8,100,53.5,*7F
$D,0355.42,8.0,90,12.0,0.0,000,39.0,469,-2.8,100,53.5,*B9
$D,0355.51,8.0,90,12.0,0.0,000,39.0,469,-2.8,99,53.0,*FE
$D,0355.54,8.0,90,12.0,0.0,000,39.0,469,-2.5,99,54.5,*11
$D,0355.63,8.0,90,12.0,0.0,000,39.0,469,-2.1,99,55.0,*3B
$D,0355.71,8.0,100,12.0,0.0,000,39.0,469,-1.7,99,55.5,*EA
$D,0355.80,8.0,90,12.0,0.0,000,39.0,469,-1.0,99,55.5,*AE
$D,0355.95,8.0,90,12.0,0.0,000,39.0,469,-0.7,99,55.5,*75
$D,0356.08,8.0,90,12.0,0.0,000,39.0,469,-0.2,99,59.0,*2E
$D,0356.21,8.0,90,12.0,0.0,000,39.0,469,0.0,99,58.0,*95
$D,0356.25,8.0,90,12.0,0.0,000,39.0,469,0.1,99,58.0,*96
$D,0356.33,8.1,90,12.0,0.0,000,39.0,469,0.3,98,57.5,*A8
$D,0356.48,8.1,90,12.0,0.0,000,39.0,469,0.4,98,57.5,*92
$D,0356.52,8.0,90,12.0,0.0,000,39.0,469,0.7,98,56.5,*4A
$D,0356.66,8.0,90,12.0,0.0,000,39.0,469,0.6,98,56.5,*87
$D,0356.74,8.0,90,12.0,0.0,000,39.0,469,0.0,98,56.5,*AD
$D,0356.78,8.1,90,12.0,0.0,000,39.0,469,-0.7,98,56.5,*41
$D,0356.86,8.1,90,12.0,0.0,000,39.0,469,-1.5,98, ,*D0
$D,0357.02,8.1,90,12.0,0.0,000,39.0,469,-2.1,98, ,*17
$D,0357.05,8.0,90,12.0,0.0,000,39.0,469,-2.5,98,55.0,*F6
$D,0357.14,8.0,90,12.0,0.0,000,39.0,469,-2.8, ,55.0,*1D
$D,0357.23,8.0,90,12.0,0.0,000,39.0,469,-2.8,97,55.0,*04
$D,0357.37,8.0,100,12.0,0.0,000,39.0,469,-2.8,97,55.0,*87
$D,0357.40,8.0,100,12.0,0.0,000,39.0,469,-2.8,97,56.0,*5B
$D,0357.50,8.0,100,12.0,0.0,000,39.0,469,-2.9,97,56.5,*63
$D,0357.59,7.9,100,12.0,0.0,000,39.0,469,-2.7,96,56.5,*84
$D,0357.68,7.9,100,12.0,0.0,000,39.0,469,-2.4,96,56.5,*DE
$D,0357.90,8.0,100,12.0,0.0,000,39.0,469,-1.2,96,57.5,*63
$D,0358.00,8.0,100,12.0,0.0,000,39.0,469,-0.8,95,57.5,*89
$D,0358.04,8.0,100,12.0,0.0,000,39.0,469,-0.9,95,57.5,*DC
$D,0358.12,8.0,100,12.0,0.0,000,39.0,469,-1.1,95,59.0,*E1
$D,0358.21,8.0,100,12.0,0.0,000,39.0,469,-1.3,94,59.0,*D7
$D,0358.35,8.0,100,12.0,0.0,000,39.0,469,-1.2,94,59.0,*5E
$D,0358.44,8.0,100,12.0,0.0,000,39.0,469,-1.1,94,59.0,*9B
$D,0358.48,8.0,100,12.0,0.0,000,39.0,469,-0.9,94, ,*C8
$D,0358.71,8.0,100,12.0,0.0,000,39.0,469,-1.0,93,61.5,*5F
$D,0358.75,8.0,100,12.0,0.0,000,39.0,469,-1.2,93,61.5,*81
$D,0358.84,8.0,100,12.0,0.0,000,39.0,469,-1.3,93,61.5,*B2
$D,0358.93,8.0,100,12.0,0.0,000,39.0,469,-1.4,93,61.5,*47
$D,0359.02,8.0,100,12.0,0.0,000,39.0,469,-1.6,92,60.5,*1A
$D,0359.17,8.0,100,12.0,0.0,000,39.0,469,-1.8,91,60.5,*F4
$D,0359.26,8.0,100,12.0,0.0,000,39.0,469,-2.1,91,60.5,*29
$D,0359.38,8.0,100,12.0,0.0,000,39.0,469,-2.5,91,61.5,*86
$D,0359.47,8.0,100,12.0,0.0,000,39.0,469,-2.6,90,62.5,*F9
$D,0359.55,8.1,100,12.0,0.0,000,39.0,469,-2.6,90,63.0,*38
$D,0359.65,8.1,100,12.0,0.0,000,39.0,469,-2.5,90,63.0,*02
$D,0359.74,8.1,100,12.0,0.0,000,39.0,469,-2.5,89,63.0,*E1
$D,0359.83,8.0,100,12.0,0.0,000,39.0,469,-2.4,89,64.5,*2E
$D,0359.92,8.0,100,12.0,0.0,000,39.0,469,-2.2,89,65.0,*AE
$D,0360.01,8.0,100,12.0,0.0,000,39.0,469,-1.7,89,65.0,*86
$D,0360.16,8.0,100,12.0,0.0,000,39.0,469,-1.3,89,65.0,*6B
$D,0360.19,8.0,100,12.0,0.0,000,39.0,469,-1.2,89,65.0,*5B
$D,0360.28,8.1,100,12.0,0.0,000,39.0,469,-1.1,88,65.0,*DE
$D,0360.42,8.1,100,12.0,0.0,000,39.0,469,-1.0,87,65.0,*77
$D,0360.46,8.1,100,12.0,0.0,000,39.0,469,-1.2,87,65.0,*34
$D,0360.60,8.0,100,12.0,0.0,000,39.0,469,-1.4,87,65.0,*C9
$D,0360.70,8.0,100,12.0,0.0,000,39.0,469,-1.7,86,65.0,*AB
$D,0360.83,8.0,100,12.0,0.0,000,39.0,469,-1.7,86,65.0,*46
$D,0360.96,8.0,100,12.0,0.0,000,39.0,469,-1.7,86,65.0,*D9
$D,0361.00,8.0,100,12.0,0.0,000,39.0,469,-1.9,86,65.0,*E9
$D,0361.14,8.0,100,12.0,0.0,000,39.0,469,-1.9,86,67.0,*65
$D,0361.17,8.0,100,12.0,0.0,000,39.0,469,-1.9,86,67.0,*D5
$D,0361.32,8.0,100,12.0,0.0,000,39.0,469,-1.8, ,67.0,*F7
$D,0361.36,8.0,100,12.0,0.0,000,39.0,469,-1.8, ,67.0,*08
$D,0361.50,8.0,100,12.0,0.0,000,39.0,469,-1.7, ,67.0,*15
$D,0361.54,8.0,100,12.0,0.0,000,39.0,469,-1.6,84,67.0,*C0
$D,0361.67,8.0,100,12.0,0.0,000,39.0,469,-1.4,84,67.0,*BA
$D,0361.77,8.0,100,12.0,0.0,000,39.0,469,-1.3,84,67.0,*6A
$D,0361.81,8.0,100,12.0,0.0,000,39.0,469,-1.2,84,67.5,*BC
$D,0361.90,8.0,100,12.0,0.0,000,39.0,469,-1.2,84,67.0,*C5
$D,0361.99,8.0,100,12.0,0.0,000,39.0,469,-1.1,83,67.0,*10
$D,0362.07,8.0,100,12.0,0.0,000,39.0,469,-1.0,83,68.5,*6F
$D,0362.21,8.0,100,12.0,0.0,000,39.0,469,-0.8,83,68.5,*CB
$D,0362.25,8.0,100,12.0,0.0,000,39.0,469,-0.4,83,68.5,*DF
$D,0362.40,8.0,100,12.0,0.0,000,39.0,469,-0.1,83,68.5,*1D
$D,0362.49,8.0,100,12.0,0.0,000,39.0,469,-0.1,83,64.5,*89
$D,0362.58,7.9,100,12.0,0.0,000,39.0,469,-0.5,83,64.5,*8F
$D,0362.61,7.9,100,12.0,0.0,000,39.0,469,-0.9,83,63.5,*92
$D,0362.70,7.9,100,12.0,0.0,000,39.0,469,-1.2,83,63.5,*A1
$D,0362.94,8.0,100,12.0,0.0,000,39.0,469,-1.4,83,63.5,*50
$D,0363.03,8.0,100,12.0,0.0,000,39.0,469,-1.5, ,62.0,*96
$D,0363.12,8.0,100,12.0,0.0,000,39.0,469,-1.8,84,61.5,*04
$D,0363.25,8.0,100,12.0,0.0,000,39.0,469,-2.7,84,61.0,*8E
$D,0363.33,8.0,100,12.0,0.0,000,39.0,469,-3.0,84,62.0,*B4
$D,0363.43,8.0,100,12.0,0.0,000,39.0,469,-2.8,84,63.0,*59
$D,0363.52,8.0,100,12.0,0.0,000,39.0,469,-2.3,84,63.5,*61
$D,0363.61,8.0,100,12.0,0.0,000,39.0,469,-1.4,84,64.5,*25
$D,0363.69,8.0,100,12.0,0.0,000,39.0,469,-0.8,84,65.0,*60
$D,0363.78,8.0,100,12.0,0.0,000,39.0,469,-0.2,84,65.0,*BA
$D,0363.87,8.0,100,12.0,0.0,000,38.0,469,0.0,84,66.0,*08
$D,0364.06,8.0,100,12.0,0.0,000,39.0,469,0.4,84,65.5,*0C
$D,0364.24,8.0,100,12.0,0.0,000,38.0,469,0.8,83,65.5,*31
$D,0364.37,8.0,100,12.0,0.0,000,38.0,469,0.9,83,65.5,*96
$D,0364.47,8.0,100,12.0,0.0,000,38.0,469,0.9,83,65.5,*31
$D,0364.56,8.0,100,12.0,0.0,000,38.0,469,0.6,82, ,*F6
$D,0364.73,8.0,100,12.0,0.0,000,38.0,469,-0.2,82,66.0,*85
$D,0364.82,8.0,100,12.0,0.0,000,38.0,469,-0.6,82,66.0,*73
$D,0364.96,8.0,100,12.0,0.0,000,38.0,469,-1.4,82,67.0,*A9
$D,0365.04,8.0,100,12.0,0.0,000,38.0,469,-1.5,82,67.0,*9D
$D,0365.13,8.0,100,12.0,0.0,000,38.0,469,-1.4,81,68.0,*2C
