v1,v_1,t_1,points,v_2,h_1
4244,20.960420733047997,38.18181818181818,0.638511112845397,29.394220285793292,150.76650057032504
4245,21.179105639724323,38.18181818181818,0.641050326122922,29.345596947285262,149.6980451356509
4246,21.397790546400646,38.18181818181818,0.6435345616417588,29.294355978589337,148.5919688057026
4247,21.61647545307697,38.18181818181818,0.6459546471068258,29.240052249530034,147.4428110471137
4248,21.835160359753292,38.18181818181818,0.648243052745397,29.179395320228192,146.20903929229917
4249,22.053845266429615,38.18181818181818,0.6504731043779528,29.115969316156367,144.93661584122555
4250,22.272530173105938,38.18181818181818,0.6526443226776653,29.049753340919587,143.62554169712035
4251,22.491215079782265,38.18181818181818,0.6547562047782294,28.980725330068037,142.27581785650028
4252,22.709899986458588,38.18181818181818,0.6568082285223446,28.908862257209748,140.8874453091296
4253,22.92858489313491,38.18181818181818,0.6586966580094806,28.829121918305265,139.39754870635963
4254,23.147269799811234,38.18181818181818,0.6605091034890127,28.745772753215608,137.86035546494355
4255,23.365954706487557,38.18181818181818,0.6622607941442327,28.65955762584116,136.28554959304194
4256,23.58463961316388,38.18181818181818,0.6639770953950727,28.571709900476908,134.6888196943881
4257,23.803324519840203,38.18181818181818,0.665663181892332,28.482480669363763,133.07353115383142
4258,24.022009426516526,38.18181818181818,0.6673764917559845,28.394647859104495,131.49278485549215
4259,24.24069433319285,38.18181818181818,0.6690567949723855,28.305283464498572,129.92003163434592
4260,24.459379239869172,38.18181818181818,0.6707111235766731,28.214740628896347,128.33181899527443
4261,24.678064146545495,38.18181818181818,0.6723402303979108,28.12305533383056,126.72872011460328
4262,24.896749053221818,38.18181818181818,0.6739448766612823,28.03026393460862,125.11130815694243
4263,25.115433959898144,38.18181818181818,0.6754632760640843,27.933374991745122,123.4450371610373
4264,25.334118866574467,38.18181818181818,0.6768865445955474,27.831961927301965,121.72563904234215
4265,25.552803773250787,38.18181818181818,0.6782843206432515,27.729396735422757,119.9923728670983
4266,25.771488679927113,38.18181818181818,0.6796571930745795,27.62570734399106,118.24581186543045
4267,25.990173586603436,38.18181818181818,0.6810060196753229,27.5209347129039,116.48652925404976
4268,26.208858493279763,38.18181818181818,0.682292749080016,27.41323990289457,114.69383707194979
4269,26.427543399956086,38.18181818181818,0.6834466498908205,27.299208381398877,112.82919734274988
4270,26.64622830663241,38.18181818181818,0.21012114193387277,1.5856643835796096,110.95222396890043
4271,26.864913213308732,38.18181818181818,0.21246739453515523,1.5705610672333306,109.06349023723688
4272,27.083598119985055,38.18181818181818,0.6865575884079583,26.940636711234877,107.16356941947907
4273,27.302283026661378,38.18181818181818,0.6875386203282325,26.8185761423649,105.2503334001617
4274,27.5209679333377,38.18181818181818,0.6884014163951784,26.69089300831727,103.27800447468071
4275,27.739652840014024,38.18181818181818,0.6892389489964813,26.56207335241764,101.29539572888484
4276,27.958337746690347,38.18181818181818,0.6900519635033031,26.43215247520566,99.3030804500146
4277,28.17702265336667,38.18181818181818,0.6907661168612972,26.29754660422066,97.26339192105235
4278,28.395707560042993,38.18181818181818,0.6912690517177454,26.15284285560007,95.12032491279574
4279,28.614392466719316,38.18181818181818,0.6912430060016904,25.98271290566578,92.7967451253349
4280,28.833077373395643,38.18181818181818,0.6909435124304283,25.799490545651267,90.35083451057682
4281,29.051762280071962,38.18181818181818,0.690392395200591,25.60422421203217,87.79497424486034
4282,29.27044718674829,38.18181818181818,0.23823953933500816,1.372045949025545,85.12757051526108
4283,29.48913209342461,38.18181818181818,0.6884976890482298,25.175719422784347,82.3470287453553
4284,29.707817000100935,38.18181818181818,0.6869474260765778,24.932481674292085,79.40111818356
4285,29.926501906777258,38.18181818181818,0.6848542438562244,24.663073303342006,76.3083846949817
4286,30.14518681345358,38.18181818181818,0.6824342385316268,24.37790422438769,73.09655204565844
4287,30.363871720129904,38.18181818181818,0.6796731545528945,24.076253167327902,69.76402160875026
4288,30.582556626806227,38.18181818181818,0.6766733279965831,23.763041514360236,66.30919386028472
